# activity_index;   type;   from_event;   to_event;   lower_bound;   upper_bound
2904; "change"; 842; 635; 20; 319
2905; "change"; 842; 659; 20; 319
2906; "change"; 842; 683; 20; 319
2907; "change"; 842; 719; 20; 319
2908; "change"; 842; 743; 20; 319
2909; "change"; 842; 767; 20; 319
2910; "change"; 844; 383; 20; 319
2911; "change"; 844; 409; 20; 319
2912; "change"; 844; 435; 20; 319
2913; "change"; 844; 461; 20; 319
2914; "change"; 844; 487; 20; 319
2915; "change"; 844; 511; 20; 319
2916; "change"; 844; 537; 20; 319
2917; "change"; 844; 563; 20; 319
2918; "change"; 844; 589; 20; 319
2919; "change"; 844; 615; 20; 319
2920; "change"; 844; 637; 20; 319
2921; "change"; 844; 661; 20; 319
2922; "change"; 844; 685; 20; 319
2923; "change"; 844; 717; 20; 319
2924; "change"; 844; 741; 20; 319
2925; "change"; 844; 765; 20; 319
2926; "change"; 846; 639; 20; 319
2927; "change"; 846; 663; 20; 319
2928; "change"; 846; 687; 20; 319
2929; "change"; 846; 715; 20; 319
2930; "change"; 846; 739; 20; 319
2931; "change"; 846; 763; 20; 319
2932; "change"; 848; 641; 20; 319
2933; "change"; 848; 665; 20; 319
2934; "change"; 848; 689; 20; 319
2935; "change"; 848; 713; 20; 319
2936; "change"; 848; 737; 20; 319
2937; "change"; 848; 761; 20; 319
2938; "change"; 850; 643; 20; 319
2939; "change"; 850; 667; 20; 319
2940; "change"; 850; 691; 20; 319
2941; "change"; 850; 711; 20; 319
2942; "change"; 850; 735; 20; 319
2943; "change"; 850; 759; 20; 319
2944; "change"; 852; 645; 20; 319
2945; "change"; 852; 669; 20; 319
2946; "change"; 852; 693; 20; 319
2947; "change"; 852; 709; 20; 319
2948; "change"; 852; 733; 20; 319
2949; "change"; 852; 757; 20; 319
2950; "change"; 854; 647; 20; 319
2951; "change"; 854; 671; 20; 319
2952; "change"; 854; 695; 20; 319
2953; "change"; 854; 707; 20; 319
2954; "change"; 854; 731; 20; 319
2955; "change"; 854; 755; 20; 319
2956; "change"; 856; 649; 20; 319
2957; "change"; 856; 673; 20; 319
2958; "change"; 856; 697; 20; 319
2959; "change"; 856; 705; 20; 319
2960; "change"; 856; 729; 20; 319
2961; "change"; 856; 753; 20; 319
2962; "change"; 858; 651; 20; 319
2963; "change"; 858; 675; 20; 319
2964; "change"; 858; 699; 20; 319
2965; "change"; 858; 703; 20; 319
2966; "change"; 858; 727; 20; 319
2967; "change"; 858; 751; 20; 319
2968; "change"; 860; 701; 20; 319
2969; "change"; 860; 725; 20; 319
2970; "change"; 860; 749; 20; 319
2971; "change"; 876; 701; 20; 319
2972; "change"; 876; 725; 20; 319
2973; "change"; 876; 749; 20; 319
2974; "change"; 878; 651; 20; 319
2975; "change"; 878; 675; 20; 319
2976; "change"; 878; 699; 20; 319
2977; "change"; 878; 703; 20; 319
2978; "change"; 878; 727; 20; 319
2979; "change"; 878; 751; 20; 319
2980; "change"; 880; 649; 20; 319
2981; "change"; 880; 673; 20; 319
2982; "change"; 880; 697; 20; 319
2983; "change"; 880; 705; 20; 319
2984; "change"; 880; 729; 20; 319
2985; "change"; 880; 753; 20; 319
2986; "change"; 882; 647; 20; 319
2987; "change"; 882; 671; 20; 319
2988; "change"; 882; 695; 20; 319
2989; "change"; 882; 707; 20; 319
2990; "change"; 882; 731; 20; 319
2991; "change"; 882; 755; 20; 319
2992; "change"; 884; 645; 20; 319
2993; "change"; 884; 669; 20; 319
2994; "change"; 884; 693; 20; 319
2995; "change"; 884; 709; 20; 319
2996; "change"; 884; 733; 20; 319
2997; "change"; 884; 757; 20; 319
2998; "change"; 886; 643; 20; 319
2999; "change"; 886; 667; 20; 319
3000; "change"; 886; 691; 20; 319
3001; "change"; 886; 711; 20; 319
3002; "change"; 886; 735; 20; 319
3003; "change"; 886; 759; 20; 319
3004; "change"; 888; 641; 20; 319
3005; "change"; 888; 665; 20; 319
3006; "change"; 888; 689; 20; 319
3007; "change"; 888; 713; 20; 319
3008; "change"; 888; 737; 20; 319
3009; "change"; 888; 761; 20; 319
3010; "change"; 890; 639; 20; 319
3011; "change"; 890; 663; 20; 319
3012; "change"; 890; 687; 20; 319
3013; "change"; 890; 715; 20; 319
3014; "change"; 890; 739; 20; 319
3015; "change"; 890; 763; 20; 319
3016; "change"; 892; 383; 20; 319
3017; "change"; 892; 409; 20; 319
3018; "change"; 892; 435; 20; 319
3019; "change"; 892; 461; 20; 319
3020; "change"; 892; 487; 20; 319
3021; "change"; 892; 511; 20; 319
3022; "change"; 892; 537; 20; 319
3023; "change"; 892; 563; 20; 319
3024; "change"; 892; 589; 20; 319
3025; "change"; 892; 615; 20; 319
3026; "change"; 892; 637; 20; 319
3027; "change"; 892; 661; 20; 319
3028; "change"; 892; 685; 20; 319
3029; "change"; 892; 717; 20; 319
3030; "change"; 892; 741; 20; 319
3031; "change"; 892; 765; 20; 319
3032; "change"; 894; 33; 20; 319
3033; "change"; 894; 79; 20; 319
3034; "change"; 894; 125; 20; 319
3035; "change"; 894; 171; 20; 319
3036; "change"; 894; 199; 20; 319
3037; "change"; 894; 245; 20; 319
3038; "change"; 894; 291; 20; 319
3039; "change"; 894; 337; 20; 319
3040; "change"; 894; 635; 20; 319
3041; "change"; 894; 659; 20; 319
3042; "change"; 894; 683; 20; 319
3043; "change"; 894; 719; 20; 319
3044; "change"; 894; 743; 20; 319
3045; "change"; 894; 767; 20; 319
3046; "change"; 896; 633; 20; 319
3047; "change"; 896; 657; 20; 319
3048; "change"; 896; 681; 20; 319
3049; "change"; 896; 721; 20; 319
3050; "change"; 896; 745; 20; 319
3051; "change"; 896; 769; 20; 319
3052; "change"; 898; 631; 20; 319
3053; "change"; 898; 655; 20; 319
3054; "change"; 898; 679; 20; 319
3055; "change"; 898; 723; 20; 319
3056; "change"; 898; 747; 20; 319
3057; "change"; 898; 771; 20; 319
3058; "change"; 900; 629; 20; 319
3059; "change"; 900; 653; 20; 319
3060; "change"; 900; 677; 20; 319
3061; "change"; 908; 701; 20; 319
3062; "change"; 908; 725; 20; 319
3063; "change"; 908; 749; 20; 319
3064; "change"; 910; 651; 20; 319
3065; "change"; 910; 675; 20; 319
3066; "change"; 910; 699; 20; 319
3067; "change"; 910; 703; 20; 319
3068; "change"; 910; 727; 20; 319
3069; "change"; 910; 751; 20; 319
3070; "change"; 912; 649; 20; 319
3071; "change"; 912; 673; 20; 319
3072; "change"; 912; 697; 20; 319
3073; "change"; 912; 705; 20; 319
3074; "change"; 912; 729; 20; 319
3075; "change"; 912; 753; 20; 319
3076; "change"; 914; 647; 20; 319
3077; "change"; 914; 671; 20; 319
3078; "change"; 914; 695; 20; 319
3079; "change"; 914; 707; 20; 319
3080; "change"; 914; 731; 20; 319
3081; "change"; 914; 755; 20; 319
3082; "change"; 916; 645; 20; 319
3083; "change"; 916; 669; 20; 319
3084; "change"; 916; 693; 20; 319
3085; "change"; 916; 709; 20; 319
3086; "change"; 916; 733; 20; 319
3087; "change"; 916; 757; 20; 319
3088; "change"; 918; 643; 20; 319
3089; "change"; 918; 667; 20; 319
3090; "change"; 918; 691; 20; 319
3091; "change"; 918; 711; 20; 319
3092; "change"; 918; 735; 20; 319
3093; "change"; 918; 759; 20; 319
3094; "change"; 920; 641; 20; 319
3095; "change"; 920; 665; 20; 319
3096; "change"; 920; 689; 20; 319
3097; "change"; 920; 713; 20; 319
3098; "change"; 920; 737; 20; 319
3099; "change"; 920; 761; 20; 319
3100; "change"; 922; 639; 20; 319
3101; "change"; 922; 663; 20; 319
3102; "change"; 922; 687; 20; 319
3103; "change"; 922; 715; 20; 319
3104; "change"; 922; 739; 20; 319
3105; "change"; 922; 763; 20; 319
3106; "change"; 924; 383; 20; 319
3107; "change"; 924; 409; 20; 319
3108; "change"; 924; 435; 20; 319
3109; "change"; 924; 461; 20; 319
3110; "change"; 924; 487; 20; 319
3111; "change"; 924; 511; 20; 319
3112; "change"; 924; 537; 20; 319
3113; "change"; 924; 563; 20; 319
3114; "change"; 924; 589; 20; 319
3115; "change"; 924; 615; 20; 319
3116; "change"; 924; 637; 20; 319
3117; "change"; 924; 661; 20; 319
3118; "change"; 924; 685; 20; 319
3119; "change"; 924; 717; 20; 319
3120; "change"; 924; 741; 20; 319
3121; "change"; 924; 765; 20; 319
3122; "change"; 926; 33; 20; 319
3123; "change"; 926; 79; 20; 319
3124; "change"; 926; 125; 20; 319
3125; "change"; 926; 171; 20; 319
3126; "change"; 926; 199; 20; 319
3127; "change"; 926; 245; 20; 319
3128; "change"; 926; 291; 20; 319
3129; "change"; 926; 337; 20; 319
3130; "change"; 926; 635; 20; 319
3131; "change"; 926; 659; 20; 319
3132; "change"; 926; 683; 20; 319
3133; "change"; 926; 719; 20; 319
3134; "change"; 926; 743; 20; 319
3135; "change"; 926; 767; 20; 319
3136; "change"; 928; 633; 20; 319
3137; "change"; 928; 657; 20; 319
3138; "change"; 928; 681; 20; 319
3139; "change"; 928; 721; 20; 319
3140; "change"; 928; 745; 20; 319
3141; "change"; 928; 769; 20; 319
3142; "change"; 930; 631; 20; 319
3143; "change"; 930; 655; 20; 319
3144; "change"; 930; 679; 20; 319
3145; "change"; 930; 723; 20; 319
3146; "change"; 930; 747; 20; 319
3147; "change"; 930; 771; 20; 319
3148; "change"; 932; 629; 20; 319
3149; "change"; 932; 653; 20; 319
3150; "change"; 932; 677; 20; 319
3151; "change"; 940; 701; 20; 319
3152; "change"; 940; 725; 20; 319
3153; "change"; 940; 749; 20; 319
3154; "change"; 942; 651; 20; 319
3155; "change"; 942; 675; 20; 319
3156; "change"; 942; 699; 20; 319
3157; "change"; 942; 703; 20; 319
3158; "change"; 942; 727; 20; 319
3159; "change"; 942; 751; 20; 319
3160; "change"; 944; 649; 20; 319
3161; "change"; 944; 673; 20; 319
3162; "change"; 944; 697; 20; 319
3163; "change"; 944; 705; 20; 319
3164; "change"; 944; 729; 20; 319
3165; "change"; 944; 753; 20; 319
3166; "change"; 946; 647; 20; 319
3167; "change"; 946; 671; 20; 319
3168; "change"; 946; 695; 20; 319
3169; "change"; 946; 707; 20; 319
3170; "change"; 946; 731; 20; 319
3171; "change"; 946; 755; 20; 319
3172; "change"; 948; 645; 20; 319
3173; "change"; 948; 669; 20; 319
3174; "change"; 948; 693; 20; 319
3175; "change"; 948; 709; 20; 319
3176; "change"; 948; 733; 20; 319
3177; "change"; 948; 757; 20; 319
3178; "change"; 950; 643; 20; 319
3179; "change"; 950; 667; 20; 319
3180; "change"; 950; 691; 20; 319
3181; "change"; 950; 711; 20; 319
3182; "change"; 950; 735; 20; 319
3183; "change"; 950; 759; 20; 319
3184; "change"; 952; 641; 20; 319
3185; "change"; 952; 665; 20; 319
3186; "change"; 952; 689; 20; 319
3187; "change"; 952; 713; 20; 319
3188; "change"; 952; 737; 20; 319
3189; "change"; 952; 761; 20; 319
3190; "change"; 954; 639; 20; 319
3191; "change"; 954; 663; 20; 319
3192; "change"; 954; 687; 20; 319
3193; "change"; 954; 715; 20; 319
3194; "change"; 954; 739; 20; 319
3195; "change"; 954; 763; 20; 319
3196; "change"; 956; 383; 20; 319
3197; "change"; 956; 409; 20; 319
3198; "change"; 956; 435; 20; 319
3199; "change"; 956; 461; 20; 319
3200; "change"; 956; 487; 20; 319
3201; "change"; 956; 511; 20; 319
3202; "change"; 956; 537; 20; 319
3203; "change"; 956; 563; 20; 319
3204; "change"; 956; 589; 20; 319
3205; "change"; 956; 615; 20; 319
3206; "change"; 956; 637; 20; 319
3207; "change"; 956; 661; 20; 319
3208; "change"; 956; 685; 20; 319
3209; "change"; 956; 717; 20; 319
3210; "change"; 956; 741; 20; 319
3211; "change"; 956; 765; 20; 319
3212; "change"; 958; 33; 20; 319
3213; "change"; 958; 79; 20; 319
3214; "change"; 958; 125; 20; 319
3215; "change"; 958; 171; 20; 319
3216; "change"; 958; 199; 20; 319
3217; "change"; 958; 245; 20; 319
3218; "change"; 958; 291; 20; 319
3219; "change"; 958; 337; 20; 319
3220; "change"; 958; 635; 20; 319
3221; "change"; 958; 659; 20; 319
3222; "change"; 958; 683; 20; 319
3223; "change"; 958; 719; 20; 319
3224; "change"; 958; 743; 20; 319
3225; "change"; 958; 767; 20; 319
3226; "change"; 960; 633; 20; 319
3227; "change"; 960; 657; 20; 319
3228; "change"; 960; 681; 20; 319
3229; "change"; 960; 721; 20; 319
3230; "change"; 960; 745; 20; 319
3231; "change"; 960; 769; 20; 319
3232; "change"; 962; 631; 20; 319
3233; "change"; 962; 655; 20; 319
3234; "change"; 962; 679; 20; 319
3235; "change"; 962; 723; 20; 319
3236; "change"; 962; 747; 20; 319
3237; "change"; 962; 771; 20; 319
3238; "change"; 964; 629; 20; 319
3239; "change"; 964; 653; 20; 319
3240; "change"; 964; 677; 20; 319
