# activity_index; type; from_event; to_event; lower_bound; upper_bound
2889; "change"; 398; 197; 3; 62
2890; "change"; 398; 211; 3; 62
2891; "change"; 398; 219; 3; 62
2892; "change"; 398; 359; 3; 62
2893; "change"; 398; 419; 3; 62
2894; "change"; 398; 423; 3; 62
2895; "change"; 398; 453; 3; 62
2896; "change"; 398; 501; 3; 62
2897; "change"; 398; 563; 3; 62
2898; "change"; 398; 585; 3; 62
2899; "change"; 398; 611; 3; 62
2900; "change"; 398; 893; 3; 62
2901; "change"; 398; 917; 3; 62
2902; "change"; 398; 941; 3; 62
2903; "change"; 398; 965; 3; 62
2904; "change"; 398; 989; 3; 62
2905; "change"; 398; 1013; 3; 62
2906; "change"; 400; 145; 3; 62
2907; "change"; 400; 157; 3; 62
2908; "change"; 400; 165; 3; 62
2909; "change"; 400; 177; 3; 62
2910; "change"; 400; 189; 3; 62
2911; "change"; 400; 201; 3; 62
2912; "change"; 400; 587; 3; 62
2913; "change"; 402; 589; 3; 62
2914; "change"; 404; 591; 3; 62
2915; "change"; 406; 19; 3; 62
2916; "change"; 406; 39; 3; 62
2917; "change"; 406; 43; 3; 62
2918; "change"; 406; 63; 3; 62
2919; "change"; 406; 87; 3; 62
2920; "change"; 406; 103; 3; 62
2921; "change"; 406; 193; 3; 62
2922; "change"; 406; 197; 3; 62
2923; "change"; 406; 211; 3; 62
2924; "change"; 406; 219; 3; 62
2925; "change"; 406; 359; 3; 62
2926; "change"; 406; 419; 3; 62
2927; "change"; 406; 423; 3; 62
2928; "change"; 406; 453; 3; 62
2929; "change"; 406; 501; 3; 62
2930; "change"; 406; 563; 3; 62
2931; "change"; 406; 585; 3; 62
2932; "change"; 406; 611; 3; 62
2933; "change"; 406; 893; 3; 62
2934; "change"; 406; 917; 3; 62
2935; "change"; 406; 941; 3; 62
2936; "change"; 406; 965; 3; 62
2937; "change"; 406; 989; 3; 62
2938; "change"; 406; 1013; 3; 62
2939; "change"; 408; 145; 3; 62
2940; "change"; 408; 157; 3; 62
2941; "change"; 408; 165; 3; 62
2942; "change"; 408; 177; 3; 62
2943; "change"; 408; 189; 3; 62
2944; "change"; 408; 201; 3; 62
2945; "change"; 408; 587; 3; 62
2946; "change"; 410; 589; 3; 62
2947; "change"; 412; 591; 3; 62
2948; "change"; 414; 83; 3; 62
2949; "change"; 414; 205; 3; 62
2950; "change"; 414; 571; 3; 62
2951; "change"; 416; 85; 3; 62
2952; "change"; 416; 207; 3; 62
2953; "change"; 416; 447; 3; 62
2954; "change"; 416; 455; 3; 62
2955; "change"; 416; 559; 3; 62
2956; "change"; 416; 567; 3; 62
2957; "change"; 418; 19; 3; 62
2958; "change"; 418; 39; 3; 62
2959; "change"; 418; 43; 3; 62
2960; "change"; 418; 63; 3; 62
2961; "change"; 418; 87; 3; 62
2962; "change"; 418; 193; 3; 62
2963; "change"; 418; 197; 3; 62
2964; "change"; 418; 211; 3; 62
2965; "change"; 418; 219; 3; 62
2966; "change"; 418; 351; 3; 62
2967; "change"; 418; 359; 3; 62
2968; "change"; 418; 371; 3; 62
2969; "change"; 418; 379; 3; 62
2970; "change"; 418; 387; 3; 62
2971; "change"; 418; 391; 3; 62
2972; "change"; 418; 399; 3; 62
2973; "change"; 418; 407; 3; 62
2974; "change"; 418; 449; 3; 62
2975; "change"; 418; 501; 3; 62
2976; "change"; 418; 513; 3; 62
2977; "change"; 418; 563; 3; 62
2978; "change"; 418; 585; 3; 62
2979; "change"; 418; 611; 3; 62
2980; "change"; 418; 893; 3; 62
2981; "change"; 418; 917; 3; 62
2982; "change"; 418; 941; 3; 62
2983; "change"; 418; 965; 3; 62
2984; "change"; 418; 989; 3; 62
2985; "change"; 418; 1013; 3; 62
2986; "change"; 420; 361; 3; 62
2987; "change"; 420; 503; 3; 62
2988; "change"; 422; 43; 3; 62
2989; "change"; 422; 63; 3; 62
2990; "change"; 422; 87; 3; 62
2991; "change"; 422; 103; 3; 62
2992; "change"; 422; 197; 3; 62
2993; "change"; 422; 211; 3; 62
2994; "change"; 422; 219; 3; 62
2995; "change"; 422; 351; 3; 62
2996; "change"; 422; 371; 3; 62
2997; "change"; 422; 379; 3; 62
2998; "change"; 422; 387; 3; 62
2999; "change"; 422; 391; 3; 62
3000; "change"; 422; 399; 3; 62
3001; "change"; 422; 407; 3; 62
3002; "change"; 422; 449; 3; 62
3003; "change"; 422; 453; 3; 62
3004; "change"; 422; 513; 3; 62
3005; "change"; 422; 563; 3; 62
3006; "change"; 422; 585; 3; 62
3007; "change"; 422; 611; 3; 62
3008; "change"; 422; 893; 3; 62
3009; "change"; 422; 917; 3; 62
3010; "change"; 422; 941; 3; 62
3011; "change"; 422; 965; 3; 62
3012; "change"; 422; 989; 3; 62
3013; "change"; 422; 1013; 3; 62
3014; "change"; 424; 105; 3; 62
3015; "change"; 424; 207; 3; 62
3016; "change"; 424; 223; 3; 62
3017; "change"; 424; 455; 3; 62
3018; "change"; 424; 559; 3; 62
3019; "change"; 424; 567; 3; 62
3020; "change"; 426; 107; 3; 62
3021; "change"; 426; 555; 3; 62
3022; "change"; 426; 571; 3; 62
3023; "change"; 428; 445; 3; 62
3024; "change"; 428; 557; 3; 62
3025; "change"; 430; 111; 3; 62
3026; "change"; 430; 595; 3; 62
3027; "change"; 432; 5; 3; 62
3028; "change"; 432; 25; 3; 62
3029; "change"; 432; 57; 3; 62
3030; "change"; 432; 77; 3; 62
3031; "change"; 432; 113; 3; 62
3032; "change"; 432; 597; 3; 62
3033; "change"; 434; 59; 3; 62
3034; "change"; 434; 79; 3; 62
3035; "change"; 434; 141; 3; 62
3036; "change"; 434; 153; 3; 62
3037; "change"; 434; 169; 3; 62
3038; "change"; 434; 181; 3; 62
3039; "change"; 434; 229; 3; 62
3040; "change"; 434; 239; 3; 62
3041; "change"; 434; 249; 3; 62
3042; "change"; 434; 259; 3; 62
3043; "change"; 434; 269; 3; 62
3044; "change"; 434; 279; 3; 62
3045; "change"; 434; 291; 3; 62
3046; "change"; 434; 301; 3; 62
3047; "change"; 434; 311; 3; 62
3048; "change"; 434; 321; 3; 62
3049; "change"; 434; 331; 3; 62
3050; "change"; 434; 341; 3; 62
3051; "change"; 434; 1085; 3; 62
3052; "change"; 434; 1093; 3; 62
3053; "change"; 434; 1101; 3; 62
3054; "change"; 434; 1109; 3; 62
3055; "change"; 434; 1117; 3; 62
3056; "change"; 434; 1125; 3; 62
3057; "change"; 436; 171; 3; 62
3058; "change"; 436; 183; 3; 62
3059; "change"; 436; 293; 3; 62
3060; "change"; 436; 303; 3; 62
3061; "change"; 436; 313; 3; 62
3062; "change"; 436; 323; 3; 62
3063; "change"; 436; 333; 3; 62
3064; "change"; 436; 343; 3; 62
3065; "change"; 436; 1087; 3; 62
3066; "change"; 436; 1095; 3; 62
3067; "change"; 436; 1103; 3; 62
3068; "change"; 436; 1111; 3; 62
3069; "change"; 436; 1119; 3; 62
3070; "change"; 436; 1127; 3; 62
3071; "change"; 438; 3; 3; 62
3072; "change"; 438; 23; 3; 62
3073; "change"; 438; 141; 3; 62
3074; "change"; 438; 153; 3; 62
3075; "change"; 438; 229; 3; 62
3076; "change"; 438; 239; 3; 62
3077; "change"; 438; 249; 3; 62
3078; "change"; 438; 259; 3; 62
3079; "change"; 438; 269; 3; 62
3080; "change"; 438; 279; 3; 62
3081; "change"; 440; 5; 3; 62
3082; "change"; 440; 25; 3; 62
3083; "change"; 440; 113; 3; 62
3084; "change"; 440; 133; 3; 62
3085; "change"; 440; 597; 3; 62
3086; "change"; 440; 625; 3; 62
3087; "change"; 442; 135; 3; 62
3088; "change"; 442; 627; 3; 62
3089; "change"; 446; 85; 3; 62
3090; "change"; 446; 105; 3; 62
3091; "change"; 446; 207; 3; 62
3092; "change"; 446; 223; 3; 62
3093; "change"; 446; 417; 3; 62
3094; "change"; 446; 425; 3; 62
3095; "change"; 446; 559; 3; 62
3096; "change"; 448; 19; 3; 62
3097; "change"; 448; 39; 3; 62
3098; "change"; 448; 43; 3; 62
3099; "change"; 448; 63; 3; 62
3100; "change"; 448; 87; 3; 62
3101; "change"; 448; 193; 3; 62
3102; "change"; 448; 197; 3; 62
3103; "change"; 448; 211; 3; 62
3104; "change"; 448; 219; 3; 62
3105; "change"; 448; 351; 3; 62
3106; "change"; 448; 359; 3; 62
3107; "change"; 448; 371; 3; 62
3108; "change"; 448; 379; 3; 62
3109; "change"; 448; 387; 3; 62
3110; "change"; 448; 391; 3; 62
3111; "change"; 448; 399; 3; 62
3112; "change"; 448; 407; 3; 62
3113; "change"; 448; 419; 3; 62
3114; "change"; 448; 501; 3; 62
3115; "change"; 448; 513; 3; 62
3116; "change"; 448; 563; 3; 62
3117; "change"; 448; 585; 3; 62
3118; "change"; 448; 611; 3; 62
3119; "change"; 448; 893; 3; 62
3120; "change"; 448; 917; 3; 62
3121; "change"; 448; 941; 3; 62
3122; "change"; 448; 965; 3; 62
3123; "change"; 448; 989; 3; 62
3124; "change"; 448; 1013; 3; 62
3125; "change"; 450; 161; 3; 62
3126; "change"; 450; 173; 3; 62
3127; "change"; 450; 185; 3; 62
3128; "change"; 450; 353; 3; 62
3129; "change"; 450; 459; 3; 62
3130; "change"; 450; 463; 3; 62
3131; "change"; 450; 467; 3; 62
3132; "change"; 450; 471; 3; 62
3133; "change"; 450; 475; 3; 62
3134; "change"; 450; 479; 3; 62
3135; "change"; 450; 483; 3; 62
3136; "change"; 450; 487; 3; 62
3137; "change"; 450; 515; 3; 62
3138; "change"; 452; 19; 3; 62
3139; "change"; 452; 39; 3; 62
3140; "change"; 452; 43; 3; 62
3141; "change"; 452; 63; 3; 62
3142; "change"; 452; 87; 3; 62
3143; "change"; 452; 103; 3; 62
3144; "change"; 452; 193; 3; 62
3145; "change"; 452; 197; 3; 62
3146; "change"; 452; 211; 3; 62
3147; "change"; 452; 219; 3; 62
3148; "change"; 452; 359; 3; 62
3149; "change"; 452; 391; 3; 62
3150; "change"; 452; 399; 3; 62
3151; "change"; 452; 407; 3; 62
3152; "change"; 452; 419; 3; 62
3153; "change"; 452; 423; 3; 62
3154; "change"; 452; 501; 3; 62
3155; "change"; 452; 563; 3; 62
3156; "change"; 452; 585; 3; 62
3157; "change"; 452; 611; 3; 62
3158; "change"; 452; 893; 3; 62
3159; "change"; 452; 917; 3; 62
3160; "change"; 452; 941; 3; 62
3161; "change"; 452; 965; 3; 62
3162; "change"; 452; 989; 3; 62
3163; "change"; 452; 1013; 3; 62
3164; "change"; 454; 105; 3; 62
3165; "change"; 454; 207; 3; 62
3166; "change"; 454; 223; 3; 62
3167; "change"; 454; 425; 3; 62
3168; "change"; 454; 559; 3; 62
3169; "change"; 454; 567; 3; 62
3170; "change"; 456; 81; 3; 62
3171; "change"; 456; 413; 3; 62
3172; "change"; 456; 569; 3; 62
3173; "change"; 458; 161; 3; 62
3174; "change"; 458; 173; 3; 62
3175; "change"; 458; 185; 3; 62
3176; "change"; 458; 353; 3; 62
3177; "change"; 458; 357; 3; 62
3178; "change"; 458; 389; 3; 62
3179; "change"; 458; 397; 3; 62
3180; "change"; 458; 405; 3; 62
3181; "change"; 458; 451; 3; 62
3182; "change"; 458; 547; 3; 62
3183; "change"; 460; 635; 3; 62
3184; "change"; 460; 645; 3; 62
3185; "change"; 460; 655; 3; 62
3186; "change"; 460; 665; 3; 62
3187; "change"; 460; 675; 3; 62
3188; "change"; 460; 685; 3; 62
3189; "change"; 460; 693; 3; 62
3190; "change"; 460; 703; 3; 62
3191; "change"; 460; 713; 3; 62
3192; "change"; 460; 723; 3; 62
3193; "change"; 460; 733; 3; 62
3194; "change"; 460; 743; 3; 62
3195; "change"; 462; 161; 3; 62
3196; "change"; 462; 173; 3; 62
3197; "change"; 462; 185; 3; 62
3198; "change"; 462; 353; 3; 62
3199; "change"; 462; 357; 3; 62
3200; "change"; 462; 389; 3; 62
3201; "change"; 462; 397; 3; 62
3202; "change"; 462; 405; 3; 62
3203; "change"; 462; 451; 3; 62
3204; "change"; 462; 547; 3; 62
3205; "change"; 464; 635; 3; 62
3206; "change"; 464; 645; 3; 62
3207; "change"; 464; 655; 3; 62
3208; "change"; 464; 665; 3; 62
3209; "change"; 464; 675; 3; 62
3210; "change"; 464; 685; 3; 62
3211; "change"; 464; 693; 3; 62
3212; "change"; 464; 703; 3; 62
3213; "change"; 464; 713; 3; 62
3214; "change"; 464; 723; 3; 62
3215; "change"; 464; 733; 3; 62
3216; "change"; 464; 743; 3; 62
3217; "change"; 466; 161; 3; 62
3218; "change"; 466; 173; 3; 62
3219; "change"; 466; 185; 3; 62
3220; "change"; 466; 353; 3; 62
3221; "change"; 466; 357; 3; 62
3222; "change"; 466; 389; 3; 62
3223; "change"; 466; 397; 3; 62
3224; "change"; 466; 405; 3; 62
3225; "change"; 466; 451; 3; 62
3226; "change"; 466; 547; 3; 62
3227; "change"; 468; 635; 3; 62
3228; "change"; 468; 645; 3; 62
3229; "change"; 468; 655; 3; 62
3230; "change"; 468; 665; 3; 62
3231; "change"; 468; 675; 3; 62
3232; "change"; 468; 685; 3; 62
3233; "change"; 468; 693; 3; 62
3234; "change"; 468; 703; 3; 62
3235; "change"; 468; 713; 3; 62
3236; "change"; 468; 723; 3; 62
3237; "change"; 468; 733; 3; 62
3238; "change"; 468; 743; 3; 62
3239; "change"; 470; 161; 3; 62
3240; "change"; 470; 173; 3; 62
3241; "change"; 470; 185; 3; 62
3242; "change"; 470; 353; 3; 62
3243; "change"; 470; 357; 3; 62
3244; "change"; 470; 389; 3; 62
3245; "change"; 470; 397; 3; 62
3246; "change"; 470; 405; 3; 62
3247; "change"; 470; 451; 3; 62
3248; "change"; 470; 547; 3; 62
3249; "change"; 472; 635; 3; 62
3250; "change"; 472; 645; 3; 62
3251; "change"; 472; 655; 3; 62
3252; "change"; 472; 665; 3; 62
3253; "change"; 472; 675; 3; 62
3254; "change"; 472; 685; 3; 62
3255; "change"; 472; 693; 3; 62
3256; "change"; 472; 703; 3; 62
3257; "change"; 472; 713; 3; 62
3258; "change"; 472; 723; 3; 62
3259; "change"; 472; 733; 3; 62
3260; "change"; 472; 743; 3; 62
3261; "change"; 474; 161; 3; 62
3262; "change"; 474; 173; 3; 62
3263; "change"; 474; 185; 3; 62
3264; "change"; 474; 357; 3; 62
3265; "change"; 474; 389; 3; 62
3266; "change"; 474; 397; 3; 62
3267; "change"; 474; 405; 3; 62
3268; "change"; 474; 451; 3; 62
3269; "change"; 474; 515; 3; 62
3270; "change"; 474; 547; 3; 62
3271; "change"; 476; 517; 3; 62
3272; "change"; 476; 637; 3; 62
3273; "change"; 476; 647; 3; 62
3274; "change"; 476; 657; 3; 62
3275; "change"; 476; 667; 3; 62
3276; "change"; 476; 677; 3; 62
3277; "change"; 476; 687; 3; 62
3278; "change"; 476; 691; 3; 62
3279; "change"; 476; 701; 3; 62
3280; "change"; 476; 711; 3; 62
3281; "change"; 476; 721; 3; 62
3282; "change"; 476; 731; 3; 62
3283; "change"; 476; 741; 3; 62
3284; "change"; 478; 161; 3; 62
3285; "change"; 478; 173; 3; 62
3286; "change"; 478; 185; 3; 62
3287; "change"; 478; 357; 3; 62
3288; "change"; 478; 389; 3; 62
3289; "change"; 478; 397; 3; 62
3290; "change"; 478; 405; 3; 62
3291; "change"; 478; 451; 3; 62
3292; "change"; 478; 515; 3; 62
3293; "change"; 478; 547; 3; 62
3294; "change"; 480; 517; 3; 62
3295; "change"; 480; 637; 3; 62
3296; "change"; 480; 647; 3; 62
3297; "change"; 480; 657; 3; 62
3298; "change"; 480; 667; 3; 62
3299; "change"; 480; 677; 3; 62
3300; "change"; 480; 687; 3; 62
3301; "change"; 480; 691; 3; 62
3302; "change"; 480; 701; 3; 62
3303; "change"; 480; 711; 3; 62
3304; "change"; 480; 721; 3; 62
3305; "change"; 480; 731; 3; 62
3306; "change"; 480; 741; 3; 62
3307; "change"; 482; 161; 3; 62
3308; "change"; 482; 173; 3; 62
3309; "change"; 482; 185; 3; 62
3310; "change"; 482; 357; 3; 62
3311; "change"; 482; 389; 3; 62
3312; "change"; 482; 397; 3; 62
3313; "change"; 482; 405; 3; 62
3314; "change"; 482; 451; 3; 62
3315; "change"; 482; 515; 3; 62
3316; "change"; 482; 547; 3; 62
3317; "change"; 484; 517; 3; 62
3318; "change"; 484; 637; 3; 62
3319; "change"; 484; 647; 3; 62
3320; "change"; 484; 657; 3; 62
3321; "change"; 484; 667; 3; 62
3322; "change"; 484; 677; 3; 62
3323; "change"; 484; 687; 3; 62
3324; "change"; 484; 691; 3; 62
3325; "change"; 484; 701; 3; 62
3326; "change"; 484; 711; 3; 62
3327; "change"; 484; 721; 3; 62
3328; "change"; 484; 731; 3; 62
3329; "change"; 484; 741; 3; 62
3330; "change"; 486; 161; 3; 62
3331; "change"; 486; 173; 3; 62
3332; "change"; 486; 185; 3; 62
3333; "change"; 486; 357; 3; 62
3334; "change"; 486; 389; 3; 62
3335; "change"; 486; 397; 3; 62
3336; "change"; 486; 405; 3; 62
3337; "change"; 486; 451; 3; 62
3338; "change"; 486; 515; 3; 62
3339; "change"; 486; 547; 3; 62
3340; "change"; 488; 517; 3; 62
3341; "change"; 488; 637; 3; 62
3342; "change"; 488; 647; 3; 62
3343; "change"; 488; 657; 3; 62
3344; "change"; 488; 667; 3; 62
3345; "change"; 488; 677; 3; 62
3346; "change"; 488; 687; 3; 62
3347; "change"; 488; 691; 3; 62
3348; "change"; 488; 701; 3; 62
3349; "change"; 488; 711; 3; 62
3350; "change"; 488; 721; 3; 62
3351; "change"; 488; 731; 3; 62
3352; "change"; 488; 741; 3; 62
3353; "change"; 490; 551; 3; 62
3354; "change"; 492; 553; 3; 62
3355; "change"; 494; 345; 3; 62
3356; "change"; 496; 347; 3; 62
3357; "change"; 498; 41; 3; 62
3358; "change"; 498; 61; 3; 62
3359; "change"; 498; 195; 3; 62
3360; "change"; 498; 349; 3; 62
3361; "change"; 498; 421; 3; 62
3362; "change"; 500; 43; 3; 62
3363; "change"; 500; 63; 3; 62
3364; "change"; 500; 87; 3; 62
3365; "change"; 500; 103; 3; 62
3366; "change"; 500; 197; 3; 62
3367; "change"; 500; 211; 3; 62
3368; "change"; 500; 219; 3; 62
3369; "change"; 500; 351; 3; 62
3370; "change"; 500; 371; 3; 62
3371; "change"; 500; 379; 3; 62
3372; "change"; 500; 387; 3; 62
3373; "change"; 500; 391; 3; 62
3374; "change"; 500; 399; 3; 62
3375; "change"; 500; 407; 3; 62
3376; "change"; 500; 423; 3; 62
3377; "change"; 500; 449; 3; 62
3378; "change"; 500; 453; 3; 62
3379; "change"; 500; 513; 3; 62
3380; "change"; 500; 563; 3; 62
3381; "change"; 500; 585; 3; 62
3382; "change"; 500; 611; 3; 62
3383; "change"; 500; 893; 3; 62
3384; "change"; 500; 917; 3; 62
3385; "change"; 500; 941; 3; 62
3386; "change"; 500; 965; 3; 62
3387; "change"; 500; 989; 3; 62
3388; "change"; 500; 1013; 3; 62
3389; "change"; 502; 361; 3; 62
3390; "change"; 504; 363; 3; 62
3391; "change"; 508; 553; 3; 62
3392; "change"; 508; 573; 3; 62
3393; "change"; 510; 575; 3; 62
3394; "change"; 512; 531; 3; 62
3395; "change"; 512; 689; 3; 62
3396; "change"; 512; 699; 3; 62
3397; "change"; 512; 709; 3; 62
3398; "change"; 512; 719; 3; 62
3399; "change"; 512; 729; 3; 62
3400; "change"; 512; 739; 3; 62
3401; "change"; 514; 161; 3; 62
3402; "change"; 514; 173; 3; 62
3403; "change"; 514; 185; 3; 62
3404; "change"; 514; 353; 3; 62
3405; "change"; 514; 459; 3; 62
3406; "change"; 514; 463; 3; 62
3407; "change"; 514; 467; 3; 62
3408; "change"; 514; 471; 3; 62
3409; "change"; 514; 475; 3; 62
3410; "change"; 514; 479; 3; 62
3411; "change"; 514; 483; 3; 62
3412; "change"; 514; 487; 3; 62
3413; "change"; 516; 637; 3; 62
3414; "change"; 516; 647; 3; 62
3415; "change"; 516; 657; 3; 62
3416; "change"; 516; 667; 3; 62
3417; "change"; 516; 677; 3; 62
3418; "change"; 516; 687; 3; 62
3419; "change"; 516; 691; 3; 62
3420; "change"; 516; 701; 3; 62
3421; "change"; 516; 711; 3; 62
3422; "change"; 516; 721; 3; 62
3423; "change"; 516; 731; 3; 62
3424; "change"; 516; 741; 3; 62
3425; "change"; 530; 489; 3; 62
3426; "change"; 530; 549; 3; 62
3427; "change"; 530; 689; 3; 62
3428; "change"; 530; 699; 3; 62
3429; "change"; 530; 709; 3; 62
3430; "change"; 530; 719; 3; 62
3431; "change"; 530; 729; 3; 62
3432; "change"; 530; 739; 3; 62
3433; "change"; 544; 457; 3; 62
3434; "change"; 544; 461; 3; 62
3435; "change"; 544; 465; 3; 62
3436; "change"; 544; 469; 3; 62
3437; "change"; 544; 637; 3; 62
3438; "change"; 544; 647; 3; 62
3439; "change"; 544; 657; 3; 62
3440; "change"; 544; 667; 3; 62
3441; "change"; 544; 677; 3; 62
3442; "change"; 544; 687; 3; 62
3443; "change"; 544; 691; 3; 62
3444; "change"; 544; 701; 3; 62
3445; "change"; 544; 711; 3; 62
3446; "change"; 544; 721; 3; 62
3447; "change"; 544; 731; 3; 62
3448; "change"; 544; 741; 3; 62
3449; "change"; 546; 161; 3; 62
3450; "change"; 546; 173; 3; 62
3451; "change"; 546; 185; 3; 62
3452; "change"; 546; 353; 3; 62
3453; "change"; 546; 357; 3; 62
3454; "change"; 546; 389; 3; 62
3455; "change"; 546; 397; 3; 62
3456; "change"; 546; 405; 3; 62
3457; "change"; 546; 451; 3; 62
3458; "change"; 546; 459; 3; 62
3459; "change"; 546; 463; 3; 62
3460; "change"; 546; 467; 3; 62
3461; "change"; 546; 471; 3; 62
3462; "change"; 548; 19; 3; 62
3463; "change"; 548; 39; 3; 62
3464; "change"; 548; 43; 3; 62
3465; "change"; 548; 63; 3; 62
3466; "change"; 548; 87; 3; 62
3467; "change"; 548; 103; 3; 62
3468; "change"; 548; 193; 3; 62
3469; "change"; 548; 197; 3; 62
3470; "change"; 548; 211; 3; 62
3471; "change"; 548; 219; 3; 62
3472; "change"; 548; 359; 3; 62
3473; "change"; 548; 391; 3; 62
3474; "change"; 548; 399; 3; 62
3475; "change"; 548; 407; 3; 62
3476; "change"; 548; 419; 3; 62
3477; "change"; 548; 423; 3; 62
3478; "change"; 548; 453; 3; 62
3479; "change"; 548; 501; 3; 62
3480; "change"; 548; 563; 3; 62
3481; "change"; 548; 585; 3; 62
3482; "change"; 548; 611; 3; 62
3483; "change"; 548; 893; 3; 62
3484; "change"; 548; 917; 3; 62
3485; "change"; 548; 941; 3; 62
3486; "change"; 548; 965; 3; 62
3487; "change"; 548; 989; 3; 62
3488; "change"; 548; 1013; 3; 62
3489; "change"; 550; 491; 3; 62
3490; "change"; 552; 493; 3; 62
3491; "change"; 554; 83; 3; 62
3492; "change"; 554; 107; 3; 62
3493; "change"; 554; 205; 3; 62
3494; "change"; 554; 415; 3; 62
3495; "change"; 554; 427; 3; 62
3496; "change"; 556; 445; 3; 62
3497; "change"; 558; 85; 3; 62
3498; "change"; 558; 105; 3; 62
3499; "change"; 558; 207; 3; 62
3500; "change"; 558; 223; 3; 62
3501; "change"; 558; 417; 3; 62
3502; "change"; 558; 425; 3; 62
3503; "change"; 558; 447; 3; 62
3504; "change"; 560; 95; 3; 62
3505; "change"; 560; 123; 3; 62
3506; "change"; 560; 209; 3; 62
3507; "change"; 562; 19; 3; 62
3508; "change"; 562; 39; 3; 62
3509; "change"; 562; 43; 3; 62
3510; "change"; 562; 63; 3; 62
3511; "change"; 562; 87; 3; 62
3512; "change"; 562; 103; 3; 62
3513; "change"; 562; 193; 3; 62
3514; "change"; 562; 197; 3; 62
3515; "change"; 562; 211; 3; 62
3516; "change"; 562; 351; 3; 62
3517; "change"; 562; 359; 3; 62
3518; "change"; 562; 371; 3; 62
3519; "change"; 562; 379; 3; 62
3520; "change"; 562; 387; 3; 62
3521; "change"; 562; 391; 3; 62
3522; "change"; 562; 399; 3; 62
3523; "change"; 562; 407; 3; 62
3524; "change"; 562; 419; 3; 62
3525; "change"; 562; 423; 3; 62
3526; "change"; 562; 449; 3; 62
3527; "change"; 562; 453; 3; 62
3528; "change"; 562; 501; 3; 62
3529; "change"; 562; 513; 3; 62
3530; "change"; 562; 585; 3; 62
3531; "change"; 562; 611; 3; 62
3532; "change"; 562; 893; 3; 62
3533; "change"; 562; 917; 3; 62
3534; "change"; 562; 941; 3; 62
3535; "change"; 562; 965; 3; 62
3536; "change"; 562; 989; 3; 62
3537; "change"; 562; 1013; 3; 62
3538; "change"; 564; 95; 3; 62
3539; "change"; 564; 123; 3; 62
3540; "change"; 564; 221; 3; 62
3541; "change"; 566; 85; 3; 62
3542; "change"; 566; 105; 3; 62
3543; "change"; 566; 223; 3; 62
3544; "change"; 566; 417; 3; 62
3545; "change"; 566; 425; 3; 62
3546; "change"; 566; 447; 3; 62
3547; "change"; 566; 455; 3; 62
3548; "change"; 568; 81; 3; 62
3549; "change"; 568; 413; 3; 62
3550; "change"; 570; 83; 3; 62
3551; "change"; 570; 205; 3; 62
3552; "change"; 570; 415; 3; 62
3553; "change"; 572; 493; 3; 62
3554; "change"; 572; 509; 3; 62
3555; "change"; 574; 511; 3; 62
3556; "change"; 576; 531; 3; 62
3557; "change"; 576; 689; 3; 62
3558; "change"; 576; 699; 3; 62
3559; "change"; 576; 709; 3; 62
3560; "change"; 576; 719; 3; 62
3561; "change"; 576; 729; 3; 62
3562; "change"; 576; 739; 3; 62
3563; "change"; 578; 365; 3; 62
3564; "change"; 578; 373; 3; 62
3565; "change"; 578; 381; 3; 62
3566; "change"; 580; 367; 3; 62
3567; "change"; 580; 375; 3; 62
3568; "change"; 580; 383; 3; 62
3569; "change"; 582; 145; 3; 62
3570; "change"; 582; 157; 3; 62
3571; "change"; 582; 165; 3; 62
3572; "change"; 582; 177; 3; 62
3573; "change"; 582; 189; 3; 62
3574; "change"; 582; 201; 3; 62
3575; "change"; 582; 369; 3; 62
3576; "change"; 582; 377; 3; 62
3577; "change"; 582; 385; 3; 62
3578; "change"; 584; 19; 3; 62
3579; "change"; 584; 39; 3; 62
3580; "change"; 584; 43; 3; 62
3581; "change"; 584; 63; 3; 62
3582; "change"; 584; 87; 3; 62
3583; "change"; 584; 103; 3; 62
3584; "change"; 584; 193; 3; 62
3585; "change"; 584; 197; 3; 62
3586; "change"; 584; 211; 3; 62
3587; "change"; 584; 219; 3; 62
3588; "change"; 584; 351; 3; 62
3589; "change"; 584; 359; 3; 62
3590; "change"; 584; 371; 3; 62
3591; "change"; 584; 379; 3; 62
3592; "change"; 584; 387; 3; 62
3593; "change"; 584; 419; 3; 62
3594; "change"; 584; 423; 3; 62
3595; "change"; 584; 449; 3; 62
3596; "change"; 584; 453; 3; 62
3597; "change"; 584; 501; 3; 62
3598; "change"; 584; 513; 3; 62
3599; "change"; 584; 563; 3; 62
3600; "change"; 584; 611; 3; 62
3601; "change"; 584; 893; 3; 62
3602; "change"; 584; 917; 3; 62
3603; "change"; 584; 941; 3; 62
3604; "change"; 584; 965; 3; 62
3605; "change"; 584; 989; 3; 62
3606; "change"; 584; 1013; 3; 62
3607; "change"; 586; 145; 3; 62
3608; "change"; 586; 157; 3; 62
3609; "change"; 586; 165; 3; 62
3610; "change"; 586; 177; 3; 62
3611; "change"; 586; 189; 3; 62
3612; "change"; 586; 201; 3; 62
3613; "change"; 586; 393; 3; 62
3614; "change"; 586; 401; 3; 62
3615; "change"; 586; 409; 3; 62
3616; "change"; 588; 395; 3; 62
3617; "change"; 588; 403; 3; 62
3618; "change"; 588; 411; 3; 62
3619; "change"; 592; 633; 3; 62
3620; "change"; 592; 643; 3; 62
3621; "change"; 592; 653; 3; 62
3622; "change"; 592; 663; 3; 62
