event_id; type; stop_id; line_id; line_direction; period
2862; "arrival"; 571; 18; >; 600
2863; "arrival"; 470; 88; >; 1800
2864; "arrival"; 119; 43; <; 900
2865; "departure"; 31; 134; >; 1800
2866; "arrival"; 468; 202; <; 600
2867; "arrival"; 503; 204; <; 600
2868; "arrival"; 340; 37; <; 1800
2869; "arrival"; 448; 46; >; 300
2870; "departure"; 115; 196; <; 600
2871; "arrival"; 496; 195; <; 600
2872; "departure"; 366; 138; >; 1800
2873; "departure"; 495; 3; <; 1800
2874; "departure"; 247; 3; <; 1800
2875; "arrival"; 433; 118; >; 900
2876; "departure"; 25; 197; <; 600
2877; "arrival"; 36; 207; >; 600
2878; "arrival"; 352; 37; >; 1800
2879; "departure"; 285; 21; <; 1800
2880; "departure"; 226; 63; <; 1800
2881; "arrival"; 512; 201; >; 600
2882; "arrival"; 276; 70; <; 900
2883; "arrival"; 195; 18; <; 600
2884; "departure"; 357; 43; >; 900
2885; "departure"; 482; 200; >; 600
2886; "departure"; 534; 111; >; 1800
2887; "departure"; 330; 88; <; 1800
2888; "arrival"; 492; 44; >; 900
2889; "departure"; 437; 198; >; 1200
2890; "departure"; 280; 20; >; 600
2891; "arrival"; 520; 194; >; 600
2892; "arrival"; 536; 28; <; 1800
2893; "departure"; 396; 50; >; 1800
2894; "arrival"; 497; 44; <; 900
2895; "arrival"; 8; 194; >; 600
2896; "departure"; 506; 2; >; 900
2897; "arrival"; 573; 51; <; 300
2898; "departure"; 262; 82; >; 450
2899; "departure"; 96; 206; <; 600
2900; "departure"; 143; 1; >; 1800
2901; "departure"; 482; 43; >; 900
2902; "arrival"; 250; 85; <; 600
2903; "arrival"; 35; 207; <; 600
2904; "departure"; 320; 154; <; 600
2905; "departure"; 485; 43; <; 900
2906; "departure"; 532; 69; >; 1800
2907; "arrival"; 90; 205; >; 600
2908; "departure"; 527; 14; >; 1800
2909; "departure"; 237; 1; >; 1800
2910; "arrival"; 434; 211; <; 900
2911; "arrival"; 493; 26; >; 900
2912; "arrival"; 41; 51; >; 300
2913; "arrival"; 257; 25; <; 1800
2914; "arrival"; 462; 200; >; 600
2915; "arrival"; 177; 164; <; 1800
2916; "departure"; 111; 209; <; 900
2917; "departure"; 254; 26; <; 900
2918; "arrival"; 23; 203; >; 600
2919; "departure"; 468; 76; >; 1800
2920; "arrival"; 138; 101; <; 300
2921; "departure"; 46; 201; <; 600
2922; "arrival"; 464; 198; <; 1200
2923; "arrival"; 474; 205; >; 600
2924; "departure"; 281; 19; >; 900
2925; "arrival"; 48; 207; <; 600
2926; "departure"; 48; 207; >; 600
2927; "arrival"; 50; 207; >; 600
2928; "arrival"; 130; 130; <; 1800
2929; "departure"; 350; 28; <; 1800
2930; "arrival"; 292; 148; <; 900
2931; "departure"; 571; 70; <; 900
2932; "departure"; 213; 1; <; 1800
2933; "departure"; 102; 204; <; 600
2934; "departure"; 489; 65; >; 900
2935; "departure"; 441; 195; >; 600
2936; "departure"; 46; 201; >; 600
2937; "arrival"; 469; 201; >; 600
2938; "arrival"; 420; 139; >; 1800
2939; "departure"; 423; 9; <; 1800
2940; "departure"; 460; 205; <; 600
2941; "arrival"; 445; 3; >; 1800
2942; "departure"; 523; 50; <; 1800
2943; "departure"; 557; 176; <; 1800
2944; "arrival"; 482; 202; >; 600
2945; "arrival"; 278; 53; >; 1800
2946; "departure"; 305; 74; <; 1800
2947; "arrival"; 369; 118; <; 900
2948; "arrival"; 493; 203; <; 600
2949; "departure"; 257; 9; <; 1800
2950; "arrival"; 510; 14; >; 1800
2951; "arrival"; 64; 200; >; 600
2952; "departure"; 529; 72; >; 1800
2953; "departure"; 77; 203; >; 600
2954; "departure"; 7; 197; >; 600
2955; "arrival"; 68; 199; <; 1200
2956; "departure"; 138; 121; >; 300
2957; "arrival"; 242; 3; <; 1800
2958; "departure"; 423; 67; >; 360
2959; "arrival"; 555; 204; >; 600
2960; "departure"; 59; 200; >; 600
2961; "departure"; 475; 9; <; 1800
2962; "departure"; 65; 208; >; 600
2963; "arrival"; 4; 206; <; 600
2964; "departure"; 56; 60; <; 1800
2965; "arrival"; 571; 18; <; 600
2966; "arrival"; 341; 71; <; 1800
2967; "arrival"; 557; 132; <; 900
2968; "arrival"; 41; 2; >; 900
2969; "departure"; 476; 53; >; 1800
2970; "departure"; 551; 193; <; 1800
2971; "departure"; 186; 17; <; 600
2972; "arrival"; 85; 208; >; 600
2973; "departure"; 127; 131; <; 1800
2974; "departure"; 1; 89; <; 1800
2975; "arrival"; 159; 142; >; 900
2976; "arrival"; 82; 205; >; 600
2977; "departure"; 163; 96; >; 1800
2978; "departure"; 515; 201; >; 600
2979; "arrival"; 568; 73; >; 1800
2980; "departure"; 521; 112; <; 1800
2981; "arrival"; 129; 115; >; 1800
2982; "arrival"; 136; 6; >; 450
2983; "arrival"; 484; 43; <; 900
2984; "departure"; 540; 139; <; 1800
2985; "departure"; 434; 194; <; 600
2986; "departure"; 230; 4; >; 360
2987; "arrival"; 46; 207; >; 600
2988; "arrival"; 15; 194; >; 600
2989; "departure"; 518; 87; <; 900
2990; "departure"; 464; 200; >; 600
2991; "departure"; 364; 168; >; 1800
2992; "departure"; 557; 209; <; 900
2993; "departure"; 351; 71; <; 1800
2994; "departure"; 114; 204; <; 600
2995; "arrival"; 326; 114; >; 900
2996; "arrival"; 341; 76; >; 1800
2997; "departure"; 356; 209; <; 900
2998; "departure"; 492; 6; <; 450
2999; "arrival"; 213; 1; >; 1800
3000; "arrival"; 525; 53; >; 1800
3001; "departure"; 527; 133; >; 600
3002; "departure"; 440; 190; <; 900
3003; "arrival"; 363; 36; >; 900
3004; "arrival"; 378; 110; >; 1800
3005; "departure"; 285; 21; >; 1800
3006; "departure"; 108; 211; >; 900
3007; "arrival"; 115; 196; >; 600
3008; "arrival"; 470; 202; >; 600
3009; "departure"; 505; 27; >; 1800
3010; "departure"; 309; 54; >; 900
3011; "departure"; 59; 200; <; 600
3012; "departure"; 459; 20; <; 600
3013; "arrival"; 1; 89; >; 1800
3014; "departure"; 48; 198; >; 1200
3015; "departure"; 447; 197; <; 600
3016; "arrival"; 291; 210; >; 600
3017; "arrival"; 448; 195; >; 600
3018; "departure"; 82; 157; <; 900
3019; "departure"; 440; 3; <; 1800
3020; "arrival"; 459; 201; <; 600
3021; "arrival"; 91; 2; <; 900
3022; "departure"; 486; 12; <; 1800
3023; "departure"; 470; 201; <; 600
3024; "arrival"; 114; 209; >; 900
3025; "arrival"; 397; 49; <; 900
3026; "departure"; 72; 200; <; 600
3027; "arrival"; 355; 43; <; 900
3028; "departure"; 85; 208; <; 600
3029; "departure"; 474; 4; <; 360
3030; "departure"; 476; 193; <; 1800
3031; "departure"; 118; 200; <; 600
3032; "departure"; 246; 61; <; 900
3033; "arrival"; 421; 65; >; 900
3034; "departure"; 166; 100; >; 1800
3035; "departure"; 138; 101; >; 300
3036; "departure"; 181; 19; <; 900
3037; "departure"; 333; 113; <; 1800
3038; "departure"; 221; 1; <; 1800
3039; "arrival"; 261; 25; >; 1800
3040; "departure"; 112; 196; >; 600
3041; "departure"; 296; 210; >; 600
3042; "departure"; 463; 200; <; 600
3043; "departure"; 475; 12; >; 1800
3044; "departure"; 462; 17; <; 600
3045; "arrival"; 44; 207; <; 600
3046; "arrival"; 465; 39; <; 1800
3047; "departure"; 282; 19; >; 900
3048; "departure"; 524; 69; <; 1800
3049; "departure"; 502; 14; >; 1800
3050; "arrival"; 22; 197; <; 600
3051; "arrival"; 304; 62; >; 1800
3052; "departure"; 291; 210; <; 600
3053; "departure"; 258; 12; >; 1800
3054; "departure"; 235; 1; <; 1800
3055; "arrival"; 279; 72; <; 1800
3056; "arrival"; 570; 151; <; 1800
3057; "arrival"; 381; 4; >; 360
3058; "departure"; 226; 82; <; 450
3059; "arrival"; 367; 138; >; 1800
3060; "arrival"; 118; 200; >; 600
3061; "departure"; 13; 208; >; 600
3062; "arrival"; 138; 97; <; 1800
3063; "arrival"; 537; 49; <; 900
3064; "departure"; 283; 21; <; 1800
3065; "arrival"; 346; 111; <; 1800
3066; "arrival"; 40; 133; >; 600
3067; "arrival"; 477; 201; <; 600
3068; "departure"; 440; 6; >; 450
3069; "departure"; 163; 3; <; 1800
3070; "arrival"; 65; 205; >; 600
3071; "arrival"; 441; 197; <; 600
3072; "departure"; 116; 198; >; 1200
3073; "departure"; 276; 18; >; 600
3074; "departure"; 459; 20; >; 600
3075; "departure"; 129; 113; <; 1800
3076; "arrival"; 18; 203; >; 600
3077; "arrival"; 163; 96; <; 1800
3078; "arrival"; 478; 69; >; 1800
3079; "arrival"; 132; 68; >; 1800
3080; "arrival"; 437; 200; <; 600
3081; "arrival"; 47; 107; >; 600
3082; "arrival"; 525; 53; <; 1800
3083; "departure"; 546; 149; <; 1800
3084; "arrival"; 419; 109; <; 900
3085; "arrival"; 214; 1; >; 1800
3086; "departure"; 207; 80; <; 900
3087; "departure"; 494; 195; >; 600
3088; "arrival"; 80; 205; <; 600
3089; "arrival"; 92; 2; >; 900
3090; "arrival"; 480; 198; >; 1200
3091; "departure"; 569; 130; >; 1800
3092; "arrival"; 210; 1; <; 1800
3093; "arrival"; 556; 207; >; 600
3094; "departure"; 248; 3; >; 1800
3095; "arrival"; 10; 206; <; 600
3096; "departure"; 487; 205; <; 600
3097; "arrival"; 40; 133; <; 600
3098; "arrival"; 520; 189; >; 900
3099; "arrival"; 63; 208; >; 600
3100; "departure"; 537; 50; >; 1800
3101; "departure"; 516; 204; <; 600
3102; "departure"; 539; 134; <; 1800
3103; "arrival"; 370; 86; >; 1800
3104; "departure"; 258; 12; <; 1800
3105; "departure"; 233; 1; >; 1800
3106; "departure"; 20; 197; <; 600
3107; "departure"; 460; 201; >; 600
3108; "arrival"; 382; 205; >; 600
3109; "arrival"; 105; 210; <; 600
3110; "departure"; 350; 37; >; 1800
3111; "arrival"; 552; 209; <; 900
3112; "arrival"; 450; 198; >; 1200
3113; "arrival"; 479; 200; >; 600
3114; "departure"; 470; 88; <; 1800
3115; "arrival"; 517; 148; <; 900
3116; "arrival"; 67; 200; <; 600
3117; "departure"; 451; 87; <; 900
3118; "departure"; 527; 2; >; 900
3119; "arrival"; 457; 85; <; 600
3120; "arrival"; 301; 74; >; 1800
3121; "arrival"; 261; 25; <; 1800
3122; "arrival"; 226; 26; <; 900
3123; "departure"; 540; 42; >; 1800
3124; "departure"; 420; 93; <; 1800
3125; "arrival"; 133; 11; <; 300
3126; "arrival"; 438; 195; >; 600
3127; "arrival"; 482; 202; <; 600
3128; "arrival"; 369; 36; >; 900
3129; "arrival"; 513; 21; >; 1800
3130; "departure"; 515; 21; <; 1800
3131; "arrival"; 448; 206; <; 600
3132; "arrival"; 189; 68; >; 1800
3133; "arrival"; 57; 200; <; 600
3134; "arrival"; 465; 207; <; 600
3135; "departure"; 71; 202; >; 600
3136; "departure"; 503; 206; >; 600
3137; "arrival"; 314; 60; >; 1800
3138; "departure"; 411; 165; <; 1800
3139; "arrival"; 340; 28; <; 1800
3140; "arrival"; 82; 125; >; 1800
3141; "arrival"; 430; 89; <; 1800
3142; "arrival"; 75; 3; <; 1800
3143; "departure"; 43; 51; >; 300
3144; "departure"; 338; 37; <; 1800
3145; "arrival"; 344; 112; >; 1800
3146; "arrival"; 162; 81; <; 300
3147; "departure"; 496; 96; >; 1800
3148; "arrival"; 409; 53; >; 1800
3149; "departure"; 63; 205; >; 600
3150; "departure"; 434; 29; >; 600
3151; "arrival"; 362; 204; >; 600
3152; "departure"; 8; 206; <; 600
3153; "arrival"; 454; 185; >; 1800
3154; "arrival"; 107; 211; >; 900
3155; "departure"; 449; 195; >; 600
3156; "departure"; 77; 195; >; 600
3157; "arrival"; 166; 100; <; 1800
3158; "departure"; 271; 26; <; 900
3159; "departure"; 193; 18; >; 600
3160; "departure"; 529; 20; <; 600
3161; "departure"; 199; 79; <; 1800
3162; "arrival"; 432; 206; <; 600
3163; "departure"; 548; 153; <; 900
3164; "departure"; 527; 190; <; 900
3165; "arrival"; 441; 121; >; 300
3166; "arrival"; 223; 1; >; 1800
3167; "departure"; 448; 96; <; 1800
3168; "arrival"; 554; 190; <; 900
3169; "arrival"; 54; 202; <; 600
3170; "departure"; 384; 4; >; 360
3171; "arrival"; 120; 189; >; 900
3172; "arrival"; 554; 191; >; 900
3173; "arrival"; 461; 200; <; 600
3174; "arrival"; 208; 141; >; 1800
3175; "departure"; 8; 197; <; 600
3176; "departure"; 463; 207; >; 600
3177; "arrival"; 523; 49; >; 900
3178; "departure"; 478; 49; <; 900
3179; "arrival"; 17; 206; >; 600
3180; "departure"; 243; 3; >; 1800
3181; "arrival"; 275; 67; >; 360
3182; "departure"; 12; 194; <; 600
3183; "departure"; 450; 81; <; 300
3184; "departure"; 284; 19; <; 900
3185; "arrival"; 337; 38; >; 1800
3186; "arrival"; 447; 3; >; 1800
3187; "departure"; 44; 207; >; 600
3188; "departure"; 475; 9; >; 1800
3189; "arrival"; 48; 201; <; 600
3190; "arrival"; 205; 39; >; 1800
3191; "departure"; 444; 6; <; 450
3192; "arrival"; 405; 14; >; 1800
3193; "arrival"; 99; 206; <; 600
3194; "arrival"; 442; 183; <; 1800
3195; "arrival"; 71; 199; >; 1200
3196; "departure"; 220; 1; >; 1800
3197; "arrival"; 124; 205; >; 600
3198; "arrival"; 450; 198; <; 1200
3199; "departure"; 306; 62; <; 1800
3200; "departure"; 519; 210; <; 600
3201; "arrival"; 544; 51; >; 300
3202; "departure"; 46; 207; <; 600
3203; "departure"; 440; 11; >; 300
3204; "departure"; 438; 34; <; 360
3205; "arrival"; 100; 201; <; 600
3206; "arrival"; 437; 97; >; 1800
3207; "arrival"; 497; 101; <; 300
3208; "departure"; 462; 198; <; 1200
3209; "arrival"; 481; 198; <; 1200
3210; "arrival"; 423; 9; >; 1800
3211; "departure"; 82; 205; <; 600
3212; "arrival"; 495; 3; >; 1800
3213; "departure"; 36; 90; <; 1800
3214; "departure"; 6; 206; >; 600
3215; "departure"; 567; 73; <; 1800
3216; "arrival"; 68; 198; >; 1200
3217; "departure"; 347; 111; >; 1800
3218; "arrival"; 61; 200; >; 600
3219; "arrival"; 454; 182; <; 1800
3220; "arrival"; 26; 205; <; 600
3221; "arrival"; 463; 17; >; 600
3222; "departure"; 70; 211; <; 900
3223; "arrival"; 505; 14; <; 1800
3224; "arrival"; 448; 206; >; 600
3225; "arrival"; 383; 4; >; 360
3226; "arrival"; 557; 175; <; 1800
3227; "arrival"; 358; 36; <; 900
3228; "departure"; 375; 109; <; 900
3229; "arrival"; 197; 79; >; 1800
3230; "arrival"; 91; 204; <; 600
3231; "departure"; 77; 195; <; 600
3232; "arrival"; 128; 69; >; 1800
3233; "arrival"; 403; 125; >; 1800
3234; "departure"; 478; 200; >; 600
3235; "departure"; 469; 202; <; 600
3236; "departure"; 280; 18; <; 600
3237; "arrival"; 448; 203; >; 600
3238; "departure"; 238; 116; <; 1800
3239; "departure"; 462; 206; <; 600
3240; "arrival"; 93; 206; >; 600
3241; "arrival"; 197; 79; <; 1800
3242; "arrival"; 181; 70; <; 900
3243; "departure"; 518; 87; >; 900
3244; "arrival"; 497; 85; <; 600
3245; "arrival"; 8; 195; >; 600
3246; "departure"; 573; 14; <; 1800
3247; "arrival"; 459; 21; >; 1800
3248; "arrival"; 520; 195; >; 600
3249; "departure"; 326; 114; <; 900
3250; "departure"; 459; 21; <; 1800
3251; "departure"; 341; 76; <; 1800
3252; "arrival"; 488; 65; >; 900
3253; "departure"; 507; 2; <; 900
3254; "arrival"; 405; 14; <; 1800
3255; "departure"; 577; 86; <; 1800
3256; "departure"; 527; 192; <; 900
3257; "departure"; 449; 39; <; 1800
3258; "departure"; 133; 3; <; 1800
3259; "arrival"; 120; 148; >; 900
3260; "departure"; 553; 204; >; 600
3261; "departure"; 67; 208; >; 600
3262; "departure"; 420; 206; <; 600
3263; "arrival"; 15; 208; <; 600
3264; "departure"; 12; 205; <; 600
3265; "arrival"; 529; 20; >; 600
3266; "departure"; 505; 2; >; 900
3267; "arrival"; 3; 206; >; 600
3268; "arrival"; 466; 207; >; 600
3269; "departure"; 492; 203; <; 600
3270; "arrival"; 141; 189; >; 900
3271; "arrival"; 166; 79; >; 1800
3272; "arrival"; 5; 206; <; 600
3273; "departure"; 34; 90; >; 1800
3274; "arrival"; 441; 190; <; 900
3275; "arrival"; 480; 204; >; 600
3276; "arrival"; 523; 132; >; 900
3277; "departure"; 26; 203; <; 600
3278; "arrival"; 441; 39; <; 1800
3279; "arrival"; 188; 17; <; 600
3280; "departure"; 275; 67; <; 360
3281; "departure"; 555; 204; <; 600
3282; "departure"; 255; 9; <; 1800
3283; "arrival"; 520; 208; >; 600
3284; "arrival"; 487; 12; >; 1800
3285; "departure"; 363; 93; <; 1800
3286; "departure"; 437; 201; >; 600
3287; "departure"; 265; 78; >; 1800
3288; "departure"; 492; 195; >; 600
3289; "arrival"; 513; 20; >; 600
3290; "arrival"; 449; 197; >; 600
3291; "departure"; 140; 152; >; 1800
3292; "departure"; 527; 72; >; 1800
3293; "departure"; 215; 1; <; 1800
3294; "departure"; 36; 207; <; 600
3295; "departure"; 75; 3; >; 1800
3296; "departure"; 471; 201; >; 600
3297; "departure"; 462; 203; >; 600
3298; "arrival"; 68; 201; >; 600
3299; "departure"; 467; 207; <; 600
3300; "departure"; 336; 38; <; 1800
3301; "arrival"; 448; 203; <; 600
3302; "departure"; 149; 120; <; 1800
3303; "departure"; 123; 18; >; 600
3304; "departure"; 158; 29; <; 600
3305; "departure"; 437; 207; <; 600
3306; "departure"; 492; 11; <; 300
3307; "arrival"; 282; 18; <; 600
3308; "arrival"; 527; 133; <; 600
3309; "departure"; 177; 164; >; 1800
3310; "departure"; 35; 207; >; 600
3311; "departure"; 461; 207; <; 600
3312; "arrival"; 438; 194; >; 600
3313; "departure"; 8; 195; <; 600
3314; "arrival"; 67; 205; >; 600
3315; "arrival"; 29; 108; >; 1800
3316; "arrival"; 473; 4; >; 360
3317; "arrival"; 450; 29; <; 600
3318; "arrival"; 209; 82; >; 450
3319; "arrival"; 577; 86; >; 1800
3320; "arrival"; 516; 190; <; 900
3321; "arrival"; 462; 66; >; 900
3322; "arrival"; 429; 184; >; 900
3323; "arrival"; 441; 190; >; 900
3324; "departure"; 338; 37; >; 1800
3325; "arrival"; 382; 4; >; 360
3326; "departure"; 499; 79; >; 1800
3327; "departure"; 150; 67; <; 360
3328; "departure"; 294; 2; <; 900
3329; "departure"; 182; 17; <; 600
3330; "departure"; 372; 86; <; 1800
3331; "departure"; 435; 194; >; 600
3332; "arrival"; 5; 194; >; 600
3333; "departure"; 250; 85; >; 600
3334; "arrival"; 239; 116; <; 1800
3335; "arrival"; 462; 207; <; 600
3336; "arrival"; 423; 95; <; 360
3337; "arrival"; 117; 43; >; 900
3338; "arrival"; 156; 3; <; 1800
3339; "departure"; 574; 2; <; 900
3340; "departure"; 153; 11; >; 300
3341; "departure"; 186; 17; >; 600
3342; "arrival"; 497; 187; >; 900
3343; "departure"; 294; 2; >; 900
3344; "departure"; 447; 197; >; 600
3345; "departure"; 358; 36; >; 900
3346; "departure"; 420; 196; <; 600
3347; "departure"; 332; 71; >; 1800
3348; "departure"; 146; 71; >; 1800
3349; "departure"; 299; 74; <; 1800
3350; "departure"; 73; 9; <; 1800
3351; "arrival"; 156; 66; <; 900
3352; "departure"; 73; 203; <; 600
3353; "arrival"; 14; 194; <; 600
3354; "departure"; 104; 195; >; 600
3355; "arrival"; 19; 203; <; 600
3356; "arrival"; 43; 27; <; 1800
3357; "arrival"; 268; 78; <; 1800
3358; "departure"; 277; 90; >; 1800
3359; "departure"; 104; 195; <; 600
3360; "arrival"; 530; 188; <; 900
3361; "departure"; 64; 205; <; 600
3362; "departure"; 479; 199; >; 1200
3363; "arrival"; 544; 2; >; 900
3364; "arrival"; 345; 50; >; 1800
3365; "arrival"; 564; 205; <; 600
3366; "departure"; 440; 68; >; 1800
3367; "arrival"; 554; 192; <; 900
3368; "arrival"; 497; 190; <; 900
3369; "arrival"; 65; 200; <; 600
3370; "arrival"; 217; 1; >; 1800
3371; "departure"; 252; 29; >; 600
3372; "departure"; 505; 27; <; 1800
3373; "arrival"; 450; 34; >; 360
3374; "departure"; 440; 192; <; 900
3375; "departure"; 464; 200; <; 600
3376; "arrival"; 257; 12; <; 1800
3377; "arrival"; 356; 200; <; 600
3378; "arrival"; 324; 60; <; 1800
3379; "arrival"; 450; 204; >; 600
3380; "departure"; 434; 29; <; 600
3381; "arrival"; 493; 195; <; 600
3382; "departure"; 363; 36; <; 900
3383; "arrival"; 500; 205; <; 600
3384; "arrival"; 392; 202; <; 600
3385; "arrival"; 432; 100; >; 1800
3386; "departure"; 318; 105; <; 1800
3387; "departure"; 439; 188; >; 900
3388; "arrival"; 450; 61; <; 900
3389; "departure"; 344; 112; <; 1800
3390; "arrival"; 362; 199; >; 1200
3391; "arrival"; 444; 3; >; 1800
3392; "departure"; 530; 188; >; 900
3393; "arrival"; 114; 196; <; 600
3394; "departure"; 462; 198; >; 1200
3395; "departure"; 272; 63; <; 1800
3396; "arrival"; 212; 1; <; 1800
3397; "arrival"; 68; 204; <; 600
3398; "departure"; 438; 6; >; 450
3399; "arrival"; 257; 25; >; 1800
3400; "arrival"; 45; 201; <; 600
3401; "arrival"; 95; 206; <; 600
3402; "arrival"; 9; 206; >; 600
3403; "arrival"; 286; 20; >; 600
3404; "arrival"; 228; 82; <; 450
3405; "arrival"; 26; 197; <; 600
3406; "arrival"; 498; 87; >; 900
3407; "departure"; 462; 188; <; 900
3408; "departure"; 437; 199; >; 1200
3409; "departure"; 438; 203; <; 600
3410; "arrival"; 260; 12; >; 1800
3411; "arrival"; 504; 14; >; 1800
3412; "arrival"; 116; 198; <; 1200
3413; "departure"; 405; 51; >; 300
3414; "departure"; 330; 88; >; 1800
3415; "departure"; 420; 187; >; 900
3416; "arrival"; 68; 204; >; 600
3417; "arrival"; 33; 90; <; 1800
3418; "departure"; 447; 46; >; 300
3419; "departure"; 492; 195; <; 600
3420; "departure"; 470; 71; >; 1800
3421; "arrival"; 503; 27; >; 1800
3422; "departure"; 9; 194; <; 600
3423; "arrival"; 230; 4; <; 360
3424; "departure"; 117; 43; <; 900
3425; "arrival"; 545; 193; <; 1800
3426; "departure"; 459; 201; >; 600
3427; "departure"; 209; 26; <; 900
3428; "departure"; 77; 203; <; 600
3429; "arrival"; 86; 205; >; 600
3430; "departure"; 382; 4; <; 360
3431; "arrival"; 319; 105; >; 1800
3432; "arrival"; 74; 26; <; 900
3433; "departure"; 287; 14; <; 1800
3434; "arrival"; 280; 20; <; 600
3435; "arrival"; 440; 187; >; 900
3436; "departure"; 353; 36; >; 900
3437; "departure"; 452; 187; >; 900
3438; "departure"; 340; 38; >; 1800
3439; "departure"; 482; 200; <; 600
3440; "departure"; 161; 183; <; 1800
3441; "departure"; 54; 202; >; 600
3442; "departure"; 331; 71; <; 1800
3443; "departure"; 469; 88; >; 1800
3444; "arrival"; 504; 2; <; 900
3445; "arrival"; 476; 53; <; 1800
3446; "arrival"; 548; 149; <; 1800
3447; "arrival"; 395; 187; >; 900
3448; "departure"; 14; 188; <; 900
3449; "arrival"; 535; 49; <; 900
3450; "departure"; 73; 195; <; 600
3451; "departure"; 146; 76; <; 1800
3452; "departure"; 462; 206; >; 600
3453; "arrival"; 261; 9; >; 1800
3454; "departure"; 470; 157; >; 900
3455; "arrival"; 354; 43; <; 900
3456; "arrival"; 258; 9; <; 1800
3457; "departure"; 334; 113; >; 1800
3458; "arrival"; 527; 193; <; 1800
3459; "departure"; 24; 203; >; 600
3460; "departure"; 282; 18; >; 600
3461; "arrival"; 270; 69; >; 1800
3462; "departure"; 446; 3; >; 1800
3463; "departure"; 450; 195; <; 600
3464; "arrival"; 460; 18; <; 600
3465; "departure"; 496; 44; <; 900
3466; "arrival"; 321; 54; <; 900
3467; "arrival"; 89; 205; <; 600
3468; "arrival"; 478; 198; <; 1200
3469; "arrival"; 508; 2; >; 900
3470; "departure"; 140; 104; <; 1800
3471; "departure"; 463; 200; >; 600
3472; "arrival"; 421; 206; >; 600
3473; "departure"; 494; 203; >; 600
3474; "arrival"; 280; 19; >; 900
3475; "arrival"; 22; 197; >; 600
3476; "departure"; 89; 205; >; 600
3477; "departure"; 417; 74; >; 1800
3478; "arrival"; 49; 207; <; 600
3479; "departure"; 410; 166; <; 1800
3480; "departure"; 450; 201; <; 600
3481; "departure"; 403; 125; <; 1800
3482; "arrival"; 451; 136; >; 1800
3483; "arrival"; 40; 72; >; 1800
3484; "departure"; 249; 85; <; 600
3485; "departure"; 481; 202; >; 600
3486; "departure"; 86; 205; <; 600
3487; "arrival"; 483; 199; <; 1200
3488; "arrival"; 60; 208; >; 600
3489; "arrival"; 386; 4; >; 360
3490; "arrival"; 517; 195; >; 600
3491; "departure"; 572; 20; <; 600
3492; "arrival"; 498; 87; <; 900
3493; "departure"; 261; 12; <; 1800
3494; "arrival"; 255; 26; <; 900
3495; "arrival"; 146; 71; <; 1800
3496; "arrival"; 433; 118; <; 900
3497; "departure"; 454; 187; <; 900
3498; "arrival"; 423; 82; <; 450
3499; "departure"; 141; 189; <; 900
3500; "arrival"; 437; 200; >; 600
3501; "departure"; 396; 49; >; 900
3502; "departure"; 122; 53; >; 1800
3503; "departure"; 9; 194; >; 600
3504; "departure"; 444; 11; <; 300
3505; "departure"; 262; 26; >; 900
3506; "arrival"; 161; 61; >; 900
3507; "departure"; 500; 208; <; 600
3508; "arrival"; 557; 176; >; 1800
3509; "departure"; 483; 209; <; 900
3510; "departure"; 162; 17; <; 600
3511; "departure"; 43; 27; >; 1800
3512; "departure"; 312; 54; >; 900
3513; "departure"; 573; 14; >; 1800
3514; "arrival"; 553; 204; <; 600
3515; "departure"; 163; 3; >; 1800
3516; "departure"; 554; 188; >; 900
3517; "arrival"; 150; 67; >; 360
3518; "departure"; 49; 207; >; 600
3519; "departure"; 166; 80; >; 900
3520; "departure"; 523; 132; <; 900
3521; "departure"; 64; 208; <; 600
3522; "arrival"; 460; 18; >; 600
3523; "arrival"; 475; 25; >; 1800
3524; "departure"; 82; 154; <; 600
3525; "departure"; 43; 51; <; 300
3526; "arrival"; 544; 27; >; 1800
3527; "arrival"; 515; 20; <; 600
3528; "departure"; 423; 189; <; 900
3529; "departure"; 420; 202; <; 600
3530; "arrival"; 462; 6; <; 450
3531; "departure"; 489; 42; >; 1800
3532; "departure"; 437; 61; >; 900
3533; "arrival"; 331; 88; <; 1800
3534; "departure"; 31; 134; <; 1800
3535; "departure"; 8; 203; <; 600
3536; "arrival"; 149; 120; <; 1800
3537; "arrival"; 450; 201; <; 600
3538; "departure"; 87; 205; <; 600
3539; "arrival"; 363; 93; <; 1800
3540; "arrival"; 467; 207; <; 600
3541; "departure"; 149; 120; >; 1800
3542; "departure"; 20; 197; >; 600
3543; "arrival"; 215; 1; <; 1800
3544; "departure"; 388; 4; <; 360
3545; "departure"; 492; 3; >; 1800
3546; "departure"; 477; 198; <; 1200
3547; "arrival"; 437; 201; >; 600
3548; "arrival"; 153; 11; >; 300
3549; "arrival"; 351; 71; >; 1800
3550; "arrival"; 150; 67; <; 360
3551; "departure"; 289; 14; <; 1800
3552; "arrival"; 255; 9; <; 1800
3553; "arrival"; 462; 203; >; 600
3554; "departure"; 366; 138; <; 1800
3555; "departure"; 199; 100; >; 1800
3556; "departure"; 515; 201; <; 600
3557; "arrival"; 182; 17; <; 600
3558; "departure"; 462; 34; <; 360
3559; "arrival"; 492; 11; <; 300
3560; "departure"; 435; 101; >; 300
3561; "departure"; 462; 192; <; 900
3562; "departure"; 453; 197; >; 600
3563; "arrival"; 387; 181; >; 1800
3564; "arrival"; 463; 200; >; 600
